#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
71,90,13,1,http://link.2gis.ru/1.2/01EDDEA5/webapi/20190501/project32/70000001030403329/maps.ngs.ru/fp8u5t54p5G2311302IG4GGG66djw544G6G739I5G9539J23ovvgA9857J9B1G3G7304I5G4pph2uv58168613163521H3J3HHad?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-05-21 21:10:47","2019-05-21 21:10:47",,,0,0,,1
72,90,13,1,http://link.2gis.ru/1.2/01EDDEA5/webapi/20190501/project32/70000001030403329/maps.ngs.ru/fp8u5t54p5G2311302IG4GGG66djw544G6G739I5G9539J23ovvgA9857J9B1G3G7304I5G4pph2uv58168613163521H3J3HHad?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-05-21 21:10:47","2019-05-21 21:10:47",,,0,0,,1
73,90,13,1,http://link.2gis.ru/1.2/6352579A/webapi/20190601/project32/70000001030403351/maps.ngs.ru/zAEd54G6G56H4HG3H1HHjvj4tvgA9437A3231131nuvovH185C7G6946572Gncyk6889541I703140521J4HG7IJGJI90?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-06-02 23:36:31","2019-06-02 23:36:31",,,0,0,,1
74,90,13,1,http://link.2gis.ru/1.2/6352579A/webapi/20190601/project32/70000001030403351/maps.ngs.ru/zAEd54G6G56H4HG3H1HHjvj4tvgA9437A3231131nuvovH185C7G6946572Gncyk6889541I703140521J4HG7IJGJI90?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-06-02 23:36:31","2019-06-02 23:36:31",,,0,0,,1
75,72,13,3,https://www.eurasiareview.com/06052020-russia-third-doctor-mysteriously-falls-from-hospital-window-amid-coronavirus-outbreak/,"Russia: Third Doctor Mysteriously Falls From Hospital Window Amid Coronavirus Outbreak - Eurasia Review",49,17,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"Zvyozdny near Moscow, died in what a Moscow hospital called","“an accident.”","She was treated at the hospital for COVID-19.","Dofollow, Content",,"2020-05-07 21:42:36","2020-06-13 15:29:31",,en,0,0,,13
76,79,13,0,https://moskva.bezformata.com/listnews/klinicheskij-tcentr-vvel-ogranichenie/82403700/,"Москва | Федеральный научно-клинический центр ввел ограничение на посещения пациентов - БезФормата - Новости",155,10,https://fnkc-fmba.ru/news/vnimanie/,"ограничение на посещения пациентов. Информация об этом размешена на официальном",сайте,учреждения.,"Dofollow, Content",,"2020-03-27 15:43:43","2020-03-27 15:43:43",,ru,0,0,,8
77,90,13,1,http://link.2gis.ru/1.2/F5C1809F/webapi/20191201/project32/70000001030403332/maps.ngs.ru/uAwthn56p4G23113013GG4GGm3vuwm44G6G76BI5G25435H2ovvgA9989J2214I1GA233J2Jx6jEuv58338820427281AJ3HHHGJ3ef?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-12-25 03:56:18","2019-12-25 03:56:18",,,0,0,,1
78,90,13,1,http://link.2gis.ru/1.2/F5C1809F/webapi/20191201/project32/70000001030403332/maps.ngs.ru/uAwthn56p4G23113013GG4GGm3vuwm44G6G76BI5G25435H2ovvgA9989J2214I1GA233J2Jx6jEuv58338820427281AJ3HHHGJ3ef?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-12-25 03:56:18","2019-12-25 03:56:18",,,0,0,,1
79,90,13,1,http://link.2gis.ru/1.2/8DFCB002/webapi/20200101/project32/70000001030403363/maps.ngs.ru/2ltpg4G6G6I5GH1J1HH146rAhvgA946A72631140guvovH187C5G755685H0sb1vA75333G900341415H4JH4JIJGJI22e?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-29 04:12:42","2020-01-29 04:12:42",,,0,0,,1
80,90,13,1,http://link.2gis.ru/1.2/8DFCB002/webapi/20200101/project32/70000001030403363/maps.ngs.ru/2ltpg4G6G6I5GH1J1HH146rAhvgA946A72631140guvovH187C5G755685H0sb1vA75333G900341415H4JH4JIJGJI22e?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-29 04:12:42","2020-01-29 04:12:42",,,0,0,,1
81,90,13,1,http://link.2gis.ru/1.2/9951D3AB/webapi/20190101/project32/70000001030403323/maps.ngs.ru/g352qg49G455311404IGGGGe7qj6yj44G6G7G7I41H5H485HovvgA97I3B181G90032J3JG748szuv8608841415641H334H9?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-02-25 18:19:15","2020-01-29 04:20:03",,,0,0,,1
82,90,13,1,http://link.2gis.ru/1.2/9951D3AB/webapi/20190101/project32/70000001030403323/maps.ngs.ru/g352qg49G455311404IGGGGe7qj6yj44G6G7G7I41H5H485HovvgA97I3B181G90032J3JG748szuv8608841415641H334H9?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-02-25 18:19:15","2020-01-29 04:20:03",,,0,0,,1
83,90,13,1,http://link.2gis.ru/1.2/7197D3BB/webapi/20190301/project32/70000001030403355/maps.ngs.ru/ht29iz54p5G23113013GG4GG97o55b44G6G749I5G25458H3ovvgA9467J5750I1GA233J2J618fuv58169A204272355J3HHHG8d?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-03-11 18:40:15","2020-01-27 20:55:21",,,0,0,,1
84,90,13,1,http://link.2gis.ru/1.2/7197D3BB/webapi/20190301/project32/70000001030403355/maps.ngs.ru/ht29iz54p5G23113013GG4GG97o55b44G6G749I5G25458H3ovvgA9467J5750I1GA233J2J618fuv58169A204272355J3HHHG8d?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-03-11 18:40:15","2020-01-27 20:55:21",,,0,0,,1
85,90,13,1,http://link.2gis.ru/1.2/98517394/webapi/20190101/project32/70000001030403329/maps.ngs.ru/vu4fzd44G455311311I4GGGG78Bhyj44G6G7G7I2394AG516ovvgA98I3629G1I7031J4J1Jxij9uv3B9C25405265AH1J51H62?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-02-26 00:50:18","2020-01-30 10:04:59",,,0,0,,1
86,90,13,1,http://link.2gis.ru/1.2/98517394/webapi/20190101/project32/70000001030403329/maps.ngs.ru/vu4fzd44G455311311I4GGGG78Bhyj44G6G7G7I2394AG516ovvgA98I3629G1I7031J4J1Jxij9uv3B9C25405265AH1J51H62?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-02-26 00:50:18","2020-01-30 10:04:59",,,0,0,,1
87,90,13,1,http://link.2gis.ru/1.2/1F3251A2/webapi/20200101/project32/70000001030403347/maps.ngs.ru/BEwDk975333H3113013GG4GGl0xvq844G6G667I5G2544AH3ovvgA9A577G842I1GA233J2JvuADuv187C1A204272233J3HHHGJ16g?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-27 19:50:48","2020-01-27 19:50:48",,,0,0,,1
88,90,13,1,http://link.2gis.ru/1.2/1F3251A2/webapi/20200101/project32/70000001030403347/maps.ngs.ru/BEwDk975333H3113013GG4GGl0xvq844G6G667I5G2544AH3ovvgA9A577G842I1GA233J2JvuADuv187C1A204272233J3HHHGJ16g?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-27 19:50:48","2020-01-27 19:50:48",,,0,0,,1
89,90,13,1,http://link.2gis.ru/1.2/C620A60F/webapi/20191201/project32/4504127908584332/maps.ngs.ru/8do649622C4H8154283GG4GGuh9c4p44G6G699BH4H542J33ovvgA9477CG315I1G7398J2Ju4wmuv187958A097B63H1J46HHGJ103?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-25 13:29:13","2020-01-25 13:29:13",,,0,0,,1
90,90,13,1,http://link.2gis.ru/1.2/C620A60F/webapi/20191201/project32/4504127908584332/maps.ngs.ru/8do649622C4H8154283GG4GGuh9c4p44G6G699BH4H542J33ovvgA9477CG315I1G7398J2Ju4wmuv187958A097B63H1J46HHGJ103?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-25 13:29:13","2020-01-25 13:29:13",,,0,0,,1
91,90,13,1,http://link.2gis.ru/1.2/751C7246/webapi/20191201/project32/70000001030403335/maps.ngs.ru/6pdwlk622C4H3113013GG4GGs28wmm44G6G635I5G25438H2ovvgA95A45G606I1GA233J2JfwDDuv18792A204272699J3HHHGJ16B?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-25 05:49:46","2020-01-25 05:49:46",,,0,0,,1
92,90,13,1,http://link.2gis.ru/1.2/751C7246/webapi/20191201/project32/70000001030403335/maps.ngs.ru/6pdwlk622C4H3113013GG4GGs28wmm44G6G635I5G25438H2ovvgA95A45G606I1GA233J2JfwDDuv18792A204272699J3HHHGJ16B?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-25 05:49:46","2020-01-25 05:49:46",,,0,0,,1
93,90,13,1,http://link.2gis.ru/1.2/0079A29C/webapi/20200101/project32/70000001018876708/maps.ngs.ru/eDqk2y75333H311302I4GGGGme6fnp44G6G647I5G3918J41ovvgA98B57G51G3G731J4J1J7ohAuv187B68119AA85H1J51HH0dg?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-26 00:50:38","2020-01-26 00:50:38",,,0,0,,1
94,90,13,1,http://link.2gis.ru/1.2/0079A29C/webapi/20200101/project32/70000001018876708/maps.ngs.ru/eDqk2y75333H311302I4GGGGme6fnp44G6G647I5G3918J41ovvgA98B57G51G3G731J4J1J7ohAuv187B68119AA85H1J51HH0dg?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-01-26 00:50:38","2020-01-26 00:50:38",,,0,0,,1
95,90,13,1,http://link.2gis.ru/1.2/0EA6445C/webapi/20190301/project32/70000001030403310/maps.ngs.ru/keuj2856p4G2311302I4GGGGg9i9pu44G6G75AI5G5520J74ovvgA9878J553G3G731J4J1JpwE9uv5833231316359H1J51H3f?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-04-03 09:12:41","2020-02-04 13:52:44",,,0,0,,1
96,90,13,1,http://link.2gis.ru/1.2/0EA6445C/webapi/20190301/project32/70000001030403310/maps.ngs.ru/keuj2856p4G2311302I4GGGGg9i9pu44G6G75AI5G5520J74ovvgA9878J553G3G731J4J1JpwE9uv5833231316359H1J51H3f?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-04-03 09:12:41","2020-02-04 13:52:44",,,0,0,,1
97,90,13,1,http://link.2gis.ru/1.2/740AD228/webapi/20190101/project32/70000001030403314/maps.ngs.ru/ABncul43G4553114046GGGGGl6m3kd44G6G7G7I78H6H131AovvgA98I73191G9003G5I4GJnqzhuv3B7354141563H1H53278?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-01-31 02:38:55","2020-02-04 02:39:54",,,0,0,,1
98,90,13,1,http://link.2gis.ru/1.2/740AD228/webapi/20190101/project32/70000001030403314/maps.ngs.ru/ABncul43G4553114046GGGGGl6m3kd44G6G7G7I78H6H131AovvgA98I73191G9003G5I4GJnqzhuv3B7354141563H1H53278?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-01-31 02:38:55","2020-02-04 02:39:54",,,0,0,,1
99,90,13,1,http://link.2gis.ru/1.2/6984CCF0/webapi/20190201/project32/70000001030403329/maps.ngs.ru/xj43x648p6G2311301IG4GGG68f9n144G6G72CAH4H542CHAovvgA99B9J1261I1GA04I5G4kotpuv57777320427212H3J3HH07?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-02-26 13:09:09","2020-02-03 06:39:49",,,0,0,,1
100,90,13,1,http://link.2gis.ru/1.2/6984CCF0/webapi/20190201/project32/70000001030403329/maps.ngs.ru/xj43x648p6G2311301IG4GGG68f9n144G6G72CAH4H542CHAovvgA99B9J1261I1GA04I5G4kotpuv57777320427212H3J3HH07?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-02-26 13:09:09","2020-02-03 06:39:49",,,0,0,,1
101,90,13,1,http://link.2gis.ru/1.2/3845E68F/webapi/20190601/project32/70000001030403352/maps.ngs.ru/zmrh4c94077H3113013GG4GGuvkdyu44G6G566AH4H5455H2ovvgA93A4BG494I1GA233J2J4wt9uv186394204272515J3HHHG7e?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-06-23 19:13:48","2020-02-03 09:08:00",,,0,0,,1
102,90,13,1,http://link.2gis.ru/1.2/3845E68F/webapi/20190601/project32/70000001030403352/maps.ngs.ru/zmrh4c94077H3113013GG4GGuvkdyu44G6G566AH4H5455H2ovvgA93A4BG494I1GA233J2J4wt9uv186394204272515J3HHHG7e?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-06-23 19:13:48","2020-02-03 09:08:00",,,0,0,,1
103,90,13,1,http://link.2gis.ru/1.2/F03861C1/webapi/20190601/project32/70000001030403329/maps.ngs.ru/llglkv88954HA11301I1GG4Gf4utv444G6G5558H4H2435AHovvgA93B39G9134G1JG524G5vA47uv185C261115362A78J1HHGJ3c?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-06-14 14:39:14","2020-02-05 21:20:01",,,0,0,,1
104,90,13,1,http://link.2gis.ru/1.2/F03861C1/webapi/20190601/project32/70000001030403329/maps.ngs.ru/llglkv88954HA11301I1GG4Gf4utv444G6G5558H4H2435AHovvgA93B39G9134G1JG524G5vA47uv185C261115362A78J1HHGJ3c?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-06-14 14:39:14","2020-02-05 21:20:01",,,0,0,,1
105,90,13,1,http://link.2gis.ru/1.2/FF62C918/webapi/20190501/project32/70000001030403353/maps.ngs.ru/mCldpd59G456311311I4GGGGt7D7Ac44G6G7G7I20174G459ovvgA97I7448G1I7031J4J1Jksxquv556A97405265AH1J51Hg2?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-05-21 14:30:18","2020-02-05 13:22:06",,,0,0,,1
106,90,13,1,http://link.2gis.ru/1.2/FF62C918/webapi/20190501/project32/70000001030403353/maps.ngs.ru/mCldpd59G456311311I4GGGGt7D7Ac44G6G7G7I20174G459ovvgA97I7448G1I7031J4J1Jksxquv556A97405265AH1J51Hg2?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-05-21 14:30:18","2020-02-05 13:22:06",,,0,0,,1
107,90,13,1,http://link.2gis.ru/1.2/125A1A27/webapi/20190501/project32/70000001030403356/maps.ngs.ru/vjfoDk55G4563114046GGGGG4lg2iq44G6G7G7I98H8H1616ovvgA9AI771B1G9003G5I4GJ96n4uv1C0884141567H1H53263?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-05-21 01:19:52","2020-02-03 10:10:18",,,0,0,,1
108,90,13,1,http://link.2gis.ru/1.2/125A1A27/webapi/20190501/project32/70000001030403356/maps.ngs.ru/vjfoDk55G4563114046GGGGG4lg2iq44G6G7G7I98H8H1616ovvgA9AI771B1G9003G5I4GJ96n4uv1C0884141567H1H53263?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-05-21 01:19:52","2020-02-03 10:10:18",,,0,0,,1
109,90,13,1,http://link.2gis.ru/1.2/9287E8FE/webapi/20190501/project32/70000001030403351/maps.ngs.ru/miyfmw45p5G2311302IG4GGG9beefj44G6G785I5G9561J24ovvgA99A3J528G3G7304I5G4twgBuv57464313163517H3J3HHb5?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-05-19 03:15:04","2020-02-02 17:13:54",,,0,0,,1
110,90,13,1,http://link.2gis.ru/1.2/9287E8FE/webapi/20190501/project32/70000001030403351/maps.ngs.ru/miyfmw45p5G2311302IG4GGG9beefj44G6G785I5G9561J24ovvgA99A3J528G3G7304I5G4twgBuv57464313163517H3J3HHb5?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-05-19 03:15:04","2020-02-02 17:13:54",,,0,0,,1
111,90,13,1,http://link.2gis.ru/1.2/E348003B/webapi/20190601/project32/70000001030403332/maps.ngs.ru/dFj3xv822B1HA11301I1GG4Gr5ud3944G6G5865H4H24363HovvgA96446G512AG1JG524G56em7uv185B1B1115362A18J1HHGJ1e?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-02-05 03:00:39","2020-02-05 03:00:39",,,0,0,,1
112,90,13,1,http://link.2gis.ru/1.2/E348003B/webapi/20190601/project32/70000001030403332/maps.ngs.ru/dFj3xv822B1HA11301I1GG4Gr5ud3944G6G5865H4H24363HovvgA96446G512AG1JG524G56em7uv185B1B1115362A18J1HHGJ1e?http://fnkc-fmba.ru,,0,2,http://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2020-02-05 03:00:39","2020-02-05 03:00:39",,,0,0,,1
113,90,13,1,http://link.2gis.ru/1.2/E348003B/webapi/20190601/project32/70000001030403332/maps.ngs.ru/v4qgn788954HA11301I1GG4GgdEvhg44G6G53B9H4H24363HovvgA9399AG7133G1JG524G5g2lfuv185C4B1115362A76J1HHGJA0?http://fnkc-fmba.ru,,0,2,https://fnkc-fmba.ru/,,перейти,.,"Dofollow, Content",,"2019-06-15 13:57:40","2020-02-05 07:29:35",,,0,0,,1
